ID,Ground Truth,Noised Signal,Model Output,,,Error
9359,-0.981573861,-0.883667873,-0.73948884,,,-0.242085021
9360,-0.9819323,-1.461368177,-0.741358876,,,-0.240573424
9361,-0.982287251,-0.340970678,-0.737398148,,,-0.244889103
9362,-0.982638711,-1.740846405,-0.740757644,,,-0.241881067
9363,-0.98298668,-0.327692993,-0.736727715,,,-0.246258965
9364,-0.983331156,-1.100734696,-0.736773372,,,-0.246557784
9365,-0.983672138,-1.477674788,-0.738784313,,,-0.244887825
9366,-0.984009626,-1.634050563,-0.741559148,,,-0.242450478
9367,-0.984343617,-0.366228024,-0.737730086,,,-0.246613531
9368,-0.98467411,-0.639181053,-0.735343754,,,-0.249330356
9369,-0.985001105,-0.30535396,-0.731195331,,,-0.253805774
9370,-0.985324601,-0.650907791,-0.728911161,,,-0.25641344
9371,-0.985644595,-1.555166027,-0.731502831,,,-0.254141764
9372,-0.985961087,-1.869054233,-0.735689521,,,-0.250271566
9373,-0.986274077,-0.662721906,-0.733439684,,,-0.252834393
9374,-0.986583562,-1.292902848,-0.73454833,,,-0.252035232
9375,-0.986889541,-0.613505017,-0.732044101,,,-0.25484544
9376,-0.987192014,-0.759424884,-0.730335951,,,-0.256856063
9377,-0.987490979,-0.428897812,-0.726857305,,,-0.260633674
9378,-0.987786436,-1.164456804,-0.727391064,,,-0.260395372
9379,-0.988078383,-0.16022922,-0.722445905,,,-0.265632478
9380,-0.98836682,-1.393023049,-0.724301815,,,-0.264065005
9381,-0.988651745,-0.464022883,-0.721032023,,,-0.267619722
9382,-0.988933157,-0.285349676,-0.716773868,,,-0.272159289
9383,-0.989211055,-1.391369777,-0.718736172,,,-0.270474883
9384,-0.989485439,-0.45660487,-0.715443492,,,-0.274041947
9385,-0.989756307,-1.438270773,-0.717695415,,,-0.272060892
9386,-0.990023658,-0.557199506,-0.714973629,,,-0.275050029
9387,-0.990287491,-1.783798236,-0.719162345,,,-0.271125146
9388,-0.990547806,-0.807660934,-0.717834532,,,-0.272713274
9389,-0.990804602,-0.477817707,-0.714664519,,,-0.276140083
9390,-0.991057877,-1.344590358,-0.716408074,,,-0.274649803
9391,-0.991307631,-2.314134055,-0.723477006,,,-0.267830625
9392,-0.991553863,-1.291763932,-0.724760175,,,-0.266793688
9393,-0.991796572,-1.485604379,-0.727070808,,,-0.264725764
9394,-0.992035756,-0.405288244,-0.723470747,,,-0.268565009
9395,-0.992271416,0.112741864,-0.716991663,,,-0.275279753
9396,-0.992503551,-0.756819492,-0.715399206,,,-0.277104345
9397,-0.992732159,-1.48249145,-0.717898965,,,-0.274833194
9398,-0.99295724,-1.225074667,-0.718914628,,,-0.274042612
9399,-0.993178792,-1.667712911,-0.722356975,,,-0.270821817
9400,-0.993396816,-1.084487675,-0.722523689,,,-0.270873127
9401,-0.993611311,-1.395152975,-0.724389672,,,-0.269221639
9402,-0.993822274,-1.012749116,-0.724134684,,,-0.26968759
9403,-0.994029707,-1.73750875,-0.727822185,,,-0.266207522
9404,-0.994233608,-1.844691229,-0.731983781,,,-0.262249827
9405,-0.994433977,-1.056537,-0.731862664,,,-0.262571313
9406,-0.994630812,-1.456607718,-0.733866215,,,-0.260764597
9407,-0.994824113,0.132406,-0.727360129,,,-0.267463984
9408,-0.99501388,-0.969151192,-0.726829827,,,-0.268184053
9409,-0.995200111,-1.675927082,-0.730116725,,,-0.265083386
9410,-0.995382806,-1.593523543,-0.732884467,,,-0.262498339
9411,-0.995561965,-0.074444052,-0.727490366,,,-0.268071599
9412,-0.995737586,-1.656254126,-0.730655432,,,-0.265082154
9413,-0.995909669,-1.505669097,-0.732944965,,,-0.262964704
9414,-0.996078214,-1.63882691,-0.735884428,,,-0.260193786
9415,-0.99624322,-1.212443208,-0.73652792,,,-0.2597153
9416,-0.996404686,-0.664373272,-0.734281778,,,-0.262122908
9417,-0.996562611,-1.875068379,-0.738420963,,,-0.258141648
9418,-0.996716996,-0.747362982,-0.736597776,,,-0.26011922
9419,-0.99686784,0.121803883,-0.730170846,,,-0.266696994
9420,-0.997015141,-1.181434488,-0.730742931,,,-0.26627221
9421,-0.9971589,-1.50783802,-0.733041883,,,-0.264117017
9422,-0.997299116,-0.925059593,-0.732207894,,,-0.265091222
9423,-0.997435789,-0.833049126,-0.730892003,,,-0.266543786
9424,-0.997568918,-0.794487405,-0.729381919,,,-0.268186999
9425,-0.997698502,-0.896770429,-0.728437126,,,-0.269261376
9426,-0.997824541,-1.304118727,-0.729695976,,,-0.268128565
9427,-0.997947036,-0.877398764,-0.728643358,,,-0.269303678
9428,-0.998065984,-1.331463867,-0.730044961,,,-0.268021023
9429,-0.998181386,-1.71280767,-0.733446717,,,-0.264734669
9430,-0.998293242,-1.600070841,-0.736170709,,,-0.262122533
9431,-0.99840155,-0.374625418,-0.732391,,,-0.26601055
9432,-0.998506311,-0.683562999,-0.73027432,,,-0.268231991
9433,-0.998607525,-0.732504846,-0.728435993,,,-0.270171532
9434,-0.99870519,-2.177680605,-0.734343529,,,-0.264361661
9435,-0.998799307,-0.808368317,-0.732876301,,,-0.265923006
9436,-0.998889875,-1.818834714,-0.736761212,,,-0.262128663
9437,-0.998976894,-1.220885513,-0.737434506,,,-0.261542388
9438,-0.999060363,-1.154090564,-0.737748563,,,-0.2613118
9439,-0.999140283,-0.294435211,-0.73354286,,,-0.265597423
9440,-0.999216653,-0.482954526,-0.73034662,,,-0.268870033
9441,-0.999289473,-0.407480772,-0.726751924,,,-0.272537549
9442,-0.999358742,-1.460161137,-0.728882313,,,-0.270476429
9443,-0.99942446,-1.844923733,-0.733015358,,,-0.266409102
9444,-0.999486627,-1.235269908,-0.733826816,,,-0.265659811
9445,-0.999545243,-0.72219794,-0.731905937,,,-0.267639306
9446,-0.999600308,-1.046632773,-0.731732965,,,-0.267867343
9447,-0.999651821,-1.43869604,-0.733644545,,,-0.266007276
9448,-0.999699782,-0.585584294,-0.73099649,,,-0.268703292
9449,-0.999744191,-1.05588099,-0.730885267,,,-0.268858924
9450,-0.999785048,-0.845422325,-0.729648769,,,-0.270136279
9451,-0.999822352,-1.238127383,-0.730532646,,,-0.269289706
9452,-0.999856105,-1.680642708,-0.733751714,,,-0.266104391
9453,-0.999886304,-1.367903647,-0.7352494,,,-0.264636904
9454,-0.999912951,0.251630895,-0.728112459,,,-0.271800492
9455,-0.999936046,-0.863962233,-0.727003932,,,-0.272932114
9456,-0.999955587,-0.602026292,-0.724480271,,,-0.275475316
9457,-0.999971576,-0.912054742,-0.723673165,,,-0.276298411
9458,-0.999984011,-0.739590486,-0.721927166,,,-0.278056845
9459,-0.999992894,-2.339988477,-0.728931427,,,-0.271061467
9460,-0.999998223,-1.019210029,-0.728651404,,,-0.271346819
9461,-1,-0.871876579,-0.727579951,,,-0.272420049
9462,-0.999998223,-2.090764892,-0.733056068,,,-0.266942155
9463,-0.999992894,-2.272453003,-0.739299238,,,-0.260693656
9464,-0.999984011,-1.006582218,-0.73881948,,,-0.261164531
9465,-0.999971576,-0.821211317,-0.737379074,,,-0.262592502
9466,-0.999955587,-1.465667213,-0.739315033,,,-0.260640554
9467,-0.999936046,-1.422370165,-0.740987539,,,-0.258948507
9468,-0.999912951,-1.469744832,-0.742869437,,,-0.257043514
9469,-0.999886304,-0.758379461,-0.74106884,,,-0.258817464
9470,-0.999856105,-2.138945525,-0.746355236,,,-0.253500869
9471,-0.999822352,-0.819754219,-0.744840145,,,-0.254982207
9472,-0.999785048,-1.740785033,-0.748009086,,,-0.251775962
9473,-0.999744191,-2.127883325,-0.753015995,,,-0.246728196
9474,-0.999699782,-1.895996053,-0.756736517,,,-0.242963265
9475,-0.999651821,-1.574914795,-0.758807659,,,-0.240844162
9476,-0.999600308,-0.799718663,-0.757089972,,,-0.242510336
9477,-0.999545243,-0.508201493,-0.753955364,,,-0.245589879
9478,-0.999486627,-1.735220943,-0.756868482,,,-0.242618145
9479,-0.99942446,-1.533408369,-0.758736253,,,-0.240688207
9480,-0.999358742,0.282702175,-0.751701355,,,-0.247657387
9481,-0.999289473,-0.992388549,-0.751000404,,,-0.248289069
9482,-0.999216653,-1.384063309,-0.752253592,,,-0.246963061
9483,-0.999140283,-0.80791203,-0.750628829,,,-0.248511454
9484,-0.999060363,-0.299421506,-0.746458173,,,-0.25260219
9485,-0.998976894,-0.609915822,-0.743873119,,,-0.255103775
9486,-0.998889875,-0.844232023,-0.742505372,,,-0.256384503
9487,-0.998799307,-1.301227667,-0.74349606,,,-0.255303247
9488,-0.99870519,-1.922358596,-0.747614801,,,-0.251090389
9489,-0.998607525,-1.344406419,-0.748732805,,,-0.24987472
9490,-0.998506311,-0.668419658,-0.746432781,,,-0.25207353
9491,-0.99840155,-1.029002583,-0.745978951,,,-0.252422599
9492,-0.998293242,-1.273090841,-0.746766567,,,-0.251526675
9493,-0.998181386,-1.226841576,-0.747307897,,,-0.250873489
9494,-0.998065984,-1.515546671,-0.749289334,,,-0.24877665
9495,-0.997947036,-0.372725722,-0.745489597,,,-0.252457439
9496,-0.997824541,-1.388365987,-0.746868193,,,-0.250956348
9497,-0.997698502,-1.264056544,-0.747595429,,,-0.250103073
9498,-0.997568918,-1.084236262,-0.747405469,,,-0.250163449
9499,-0.997435789,-1.025886277,-0.746923864,,,-0.250511925
9500,-0.997299116,-0.941442683,-0.746021032,,,-0.251278084
9501,-0.9971589,-1.718463013,-0.749048114,,,-0.248110786
9502,-0.997015141,-1.08591793,-0.748847246,,,-0.248167895
9503,-0.99686784,-1.076143755,-0.748600066,,,-0.248267774
9504,-0.996716996,-1.311732583,-0.749536932,,,-0.247180064
9505,-0.996562611,-0.428192338,-0.746018171,,,-0.25054444
9506,-0.996404686,-2.680129086,-0.753820956,,,-0.24258373
9507,-0.99624322,-1.896166626,-0.75751996,,,-0.23872326
9508,-0.996078214,-1.438692015,-0.758916855,,,-0.237161359
9509,-0.995909669,-1.194077046,-0.759108782,,,-0.236800887
9510,-0.995737586,-1.075753529,-0.758726478,,,-0.237011108
9511,-0.995561965,-0.693910948,-0.756494403,,,-0.239067562
9512,-0.995382806,-0.63155303,-0.753968716,,,-0.24141409
9513,-0.995200111,-1.697242482,-0.756696582,,,-0.238503529
9514,-0.99501388,-2.103825689,-0.761312366,,,-0.233701514
9515,-0.994824113,-1.533718655,-0.763088763,,,-0.23173535
9516,-0.994630812,-0.277118403,-0.758825243,,,-0.235805569
9517,-0.994433977,-1.045375519,-0.758299649,,,-0.236134328
9518,-0.994233608,-0.799721211,-0.756586075,,,-0.237647533
9519,-0.994029707,-0.867069459,-0.755216062,,,-0.238813645
9520,-0.993822274,-1.486869792,-0.756891966,,,-0.236930308
9521,-0.993611311,-0.43200951,-0.753382444,,,-0.240228867
9522,-0.993396816,-1.38393931,-0.754590869,,,-0.238805947
9523,-0.993178792,-1.658601064,-0.757115841,,,-0.236062951
9524,-0.99295724,-1.616269099,-0.759377956,,,-0.233579284
9525,-0.992732159,-1.76648638,-0.762306929,,,-0.23042523
9526,-0.992503551,-1.097202121,-0.761986673,,,-0.230516878
9527,-0.992271416,-1.261643838,-0.762455523,,,-0.229815893
9528,-0.992035756,-1.28643536,-0.763034701,,,-0.229001055
9529,-0.991796572,-2.190561627,-0.767859817,,,-0.223936755
9530,-0.991553863,-0.492969791,-0.764628291,,,-0.226925572
9531,-0.991307631,-0.989854951,-0.763769746,,,-0.227537885
9532,-0.991057877,-1.009112479,-0.763011932,,,-0.228045945
9533,-0.990804602,-0.398153843,-0.759332716,,,-0.231471886
9534,-0.990547806,-1.153544882,-0.75932312,,,-0.231224686
9535,-0.990287491,-0.329495544,-0.755309463,,,-0.234978028
9536,-0.990023658,-1.257133892,-0.755863547,,,-0.234160111
9537,-0.989756307,-1.390065961,-0.757055759,,,-0.232700548
9538,-0.989485439,-1.581581258,-0.759151936,,,-0.230333503
9539,-0.989211055,-1.536849795,-0.760988235,,,-0.22822282
9540,-0.988933157,-1.075238159,-0.760579705,,,-0.228353452
9541,-0.988651745,-1.591355846,-0.762645841,,,-0.226005904
9542,-0.98836682,-2.101199868,-0.767065525,,,-0.221301295
9543,-0.988078383,-0.6868066,-0.764752626,,,-0.223325757
9544,-0.987786436,-2.549533148,-0.771182239,,,-0.216604197
9545,-0.987490979,-1.586761924,-0.772999287,,,-0.214491692
9546,-0.987192014,-0.614935318,-0.770323575,,,-0.216868439
9547,-0.986889541,-1.559904133,-0.77203542,,,-0.214854121
9548,-0.986583562,-1.621560023,-0.773993134,,,-0.212590428
9549,-0.986274077,-1.798510564,-0.776707649,,,-0.209566428
9550,-0.985961087,-0.724281905,-0.774516165,,,-0.211444922
9551,-0.985644595,-0.84199944,-0.772876441,,,-0.212768154
9552,-0.985324601,-1.072291914,-0.772308111,,,-0.21301649
9553,-0.985001105,-1.813987632,-0.775134563,,,-0.209866542
9554,-0.98467411,-1.153190968,-0.774907231,,,-0.209766879
9555,-0.984343617,-1.139302932,-0.774619699,,,-0.209723918
9556,-0.984009626,-1.869025384,-0.777635813,,,-0.206373813
9557,-0.983672138,-1.15456894,-0.777381659,,,-0.206290479
9558,-0.983331156,-1.996335575,-0.780891657,,,-0.202439499
9559,-0.98298668,-0.131743387,-0.77601248,,,-0.2069742
9560,-0.982638711,-1.212741977,-0.776042938,,,-0.206595773
9561,-0.982287251,-0.097332506,-0.77098,,,-0.211307251
9562,-0.9819323,-0.962934592,-0.769928694,,,-0.212003606
9563,-0.981573861,-1.049638704,-0.769290686,,,-0.212283175
9564,-0.981211934,-0.79593593,-0.767476797,,,-0.213735137
9565,-0.980846521,-1.023086277,-0.766743183,,,-0.214103338
9566,-0.980477623,-1.020562218,-0.766005993,,,-0.21447163
9567,-0.980105242,-2.303853559,-0.771258175,,,-0.208847067
9568,-0.979729377,-2.12959523,-0.775544465,,,-0.204184912
9569,-0.979350032,-0.734068058,-0.773404241,,,-0.205945791
9570,-0.978967207,-1.091279824,-0.772916794,,,-0.206050413
9571,-0.978580904,-1.462916464,-0.774133682,,,-0.204447222
9572,-0.978191124,-1.262448098,-0.774417162,,,-0.203773962
9573,-0.977797869,-0.268183681,-0.770136833,,,-0.207661036
9574,-0.977401139,-0.902412063,-0.768812656,,,-0.208588483
9575,-0.977000936,-1.547704834,-0.770499349,,,-0.206501587
9576,-0.976597262,-0.372744254,-0.766700268,,,-0.209896994
9577,-0.976190118,-1.007846825,-0.765903771,,,-0.210286347
9578,-0.975779506,-1.059021746,-0.765357494,,,-0.210422012
9579,-0.975365427,-0.732889374,-0.763273001,,,-0.212092426
9580,-0.974947882,-1.542794792,-0.765051365,,,-0.209896517
9581,-0.974526873,-1.155110245,-0.764969409,,,-0.209557464
9582,-0.974102401,-2.529377199,-0.771297634,,,-0.202804767
9583,-0.973674469,-1.278650557,-0.771699071,,,-0.201975398
9584,-0.973243077,-1.045853349,-0.771023035,,,-0.202220042
9585,-0.972808227,-1.00433951,-0.77016294,,,-0.202645287
9586,-0.97236992,-1.224358932,-0.770331264,,,-0.202038656
9587,-0.971928159,-1.29003429,-0.770800531,,,-0.201127628
9588,-0.971482944,-1.257552795,-0.771112561,,,-0.200370383
9589,-0.971034278,-0.446767472,-0.767659724,,,-0.203374554
9590,-0.970582162,-0.984459747,-0.766743064,,,-0.203839098
9591,-0.970126596,-1.22709977,-0.766975045,,,-0.203151551
9592,-0.969667585,-2.08102352,-0.771169364,,,-0.198498221
9593,-0.969205127,-2.17944357,-0.775684118,,,-0.193521009
9594,-0.968739226,-0.750523328,-0.773618281,,,-0.195120945
9595,-0.968269884,-0.701238108,-0.771338165,,,-0.196931719
9596,-0.9677971,-0.943379244,-0.770192623,,,-0.197604477
9597,-0.967320878,-1.225580279,-0.770366311,,,-0.196954567
9598,-0.96684122,-0.283935106,-0.766150057,,,-0.200691163
9599,-0.966358126,-0.783180256,-0.764298677,,,-0.202059449
9600,-0.965871598,-1.760738211,-0.7670784,,,-0.198793198
9601,-0.965381639,-1.219062624,-0.767267704,,,-0.198113935
9602,-0.964888249,-0.335905852,-0.763292372,,,-0.201595877
9603,-0.964391432,0.130363226,-0.757055044,,,-0.207336388
9604,-0.963891188,-0.631223677,-0.754525483,,,-0.209365705
9605,-0.963387519,-1.199171376,-0.754807949,,,-0.20857957
9606,-0.962880427,-0.949642257,-0.75386095,,,-0.209019477
9607,-0.962369913,-0.69812585,-0.751679122,,,-0.210690791
9608,-0.961855981,-1.584747868,-0.753908992,,,-0.207946989
9609,-0.961338631,-1.048131369,-0.753457427,,,-0.207881204
9610,-0.960817865,-0.749154233,-0.751531422,,,-0.209286443
9611,-0.960293686,-1.248192557,-0.752102554,,,-0.208191132
9612,-0.959766094,-0.591493467,-0.74939853,,,-0.210367564
9613,-0.959235093,-1.298320242,-0.750254393,,,-0.2089807
9614,-0.958700683,-2.506557153,-0.757037282,,,-0.201663401
9615,-0.958162867,-0.706375808,-0.754876375,,,-0.203286492
9616,-0.957621646,-1.260710258,-0.755454898,,,-0.202166748
9617,-0.957077023,-1.179001247,-0.755624712,,,-0.201452311
9618,-0.956528999,-0.579493786,-0.752846479,,,-0.20368252
9619,-0.955977577,-0.770382666,-0.751030564,,,-0.204947013
9620,-0.955422758,-1.607391387,-0.753386497,,,-0.202036261
9621,-0.954864545,-1.323531812,-0.754298031,,,-0.200566514
9622,-0.954302939,-0.486954904,-0.751065493,,,-0.203237446
9623,-0.953737942,-1.819886093,-0.754466057,,,-0.199271885
9624,-0.953169556,-1.579186922,-0.756607294,,,-0.196562262
9625,-0.952597784,-0.670884257,-0.754274726,,,-0.198323058
9626,-0.952022627,-1.348586139,-0.755293489,,,-0.196729138
9627,-0.951444087,-1.761815101,-0.758302093,,,-0.193141994
9628,-0.950862167,-1.173808449,-0.75840497,,,-0.192457197
9629,-0.950276869,-1.325521233,-0.759239435,,,-0.191037434
9630,-0.949688194,-1.101280823,-0.758978724,,,-0.19070947
9631,-0.949096145,-2.151142765,-0.763747931,,,-0.185348214
9632,-0.948500724,-2.427031021,-0.769648433,,,-0.178852291
9633,-0.947901932,-0.794992723,-0.767827749,,,-0.180074183
9634,-0.947299773,-1.143438684,-0.767652929,,,-0.179646844
9635,-0.946694248,-0.95463195,-0.766596556,,,-0.180097692
9636,-0.946085359,-1.818441696,-0.769587517,,,-0.176497842
9637,-0.945473108,-1.001734225,-0.76873076,,,-0.176742348
9638,-0.944857499,-1.101678255,-0.768349469,,,-0.17650803
9639,-0.944238532,-1.415235053,-0.769431829,,,-0.174806703
9640,-0.94361621,-1.82138656,-0.772364378,,,-0.171251832
9641,-0.942990536,-0.630024324,-0.769761086,,,-0.17322945
9642,-0.942361511,-0.773736072,-0.767840266,,,-0.174521245
9643,-0.941729138,-0.961460453,-0.766813755,,,-0.174915383
9644,-0.941093419,-1.647456097,-0.769005954,,,-0.172087465
9645,-0.940454356,-0.913976471,-0.767745912,,,-0.172708444
9646,-0.939811951,-0.953003698,-0.766680956,,,-0.173130995
9647,-0.939166207,-0.646518182,-0.764179587,,,-0.17498662
9648,-0.938517127,-1.690844705,-0.766634583,,,-0.171882544
9649,-0.937864712,-0.132780969,-0.761689425,,,-0.176175287
9650,-0.937208964,-0.165545108,-0.756881356,,,-0.180327608
9651,-0.936549887,-1.223150407,-0.757244825,,,-0.179305062
9652,-0.935887482,-0.064153745,-0.751917839,,,-0.183969643
9653,-0.935221751,-3.283905932,-0.76236856,,,-0.172853191
9654,-0.934552698,-0.857891761,-0.760902882,,,-0.173649816
9655,-0.933880324,-1.425924671,-0.762173772,,,-0.171706552
9656,-0.933204633,-1.272864006,-0.762693048,,,-0.170511585
9657,-0.932525625,-1.766238102,-0.765538156,,,-0.166987469
9658,-0.931843304,-1.0561038,-0.764982462,,,-0.166860842
9659,-0.931157672,-0.797293573,-0.763206542,,,-0.16795113
9660,-0.930468732,-0.928080094,-0.762068748,,,-0.168399984
9661,-0.929776486,-0.50870342,-0.758924603,,,-0.170851883
9662,-0.929080936,-1.950129138,-0.762740254,,,-0.166340682
9663,-0.928382085,-0.350488865,-0.758831203,,,-0.169550882
9664,-0.927679936,-1.814685913,-0.76200366,,,-0.165676276
9665,-0.92697449,-0.624151485,-0.759416819,,,-0.167557671
9666,-0.926265751,-0.816248969,-0.757774889,,,-0.168490862
9667,-0.925553721,-1.011031818,-0.757095098,,,-0.168458623
9668,-0.924838402,-1.622841116,-0.759389281,,,-0.165449121
9669,-0.924119797,-1.686660192,-0.761936784,,,-0.162183013
9670,-0.923397909,-1.400570524,-0.763067722,,,-0.160330187
9671,-0.92267274,-1.197762097,-0.763216019,,,-0.159456721
9672,-0.921944292,-1.530534037,-0.764937758,,,-0.157006534
9673,-0.921212569,-1.510305667,-0.766529202,,,-0.154683367
9674,-0.920477573,-0.586791439,-0.763745427,,,-0.156732146
9675,-0.919739306,-2.137099962,-0.768298507,,,-0.151440799
9676,-0.918997772,-1.767332732,-0.771010518,,,-0.147987254
9677,-0.918252972,-1.306328024,-0.77154398,,,-0.146708992
9678,-0.917504909,-0.144516182,-0.766677141,,,-0.150827768
9679,-0.916753587,-1.49706347,-0.768172085,,,-0.148581502
9680,-0.915999007,-0.973061292,-0.767196655,,,-0.148802352
9681,-0.915241173,-1.902412936,-0.770560503,,,-0.14468067
9682,-0.914480086,-1.370058836,-0.77139473,,,-0.143085356
9683,-0.913715751,-1.391722049,-0.772313952,,,-0.141401799
9684,-0.912948169,-0.07316382,-0.767117083,,,-0.145831086
9685,-0.912177343,-1.047781089,-0.766503513,,,-0.14567383
9686,-0.911403277,-1.526361607,-0.768138349,,,-0.143264928
9687,-0.910625972,-0.12924255,-0.763183594,,,-0.147442378
9688,-0.909845431,-1.418145596,-0.764374852,,,-0.145470579
9689,-0.909061658,-0.472369776,-0.761051238,,,-0.14801042
9690,-0.908274655,-0.85609113,-0.759588361,,,-0.148686294
9691,-0.907484425,-0.285824617,-0.755361557,,,-0.152122868
9692,-0.90669097,-1.078530682,-0.755040884,,,-0.151650086
9693,-0.905894294,-1.015884207,-0.754416943,,,-0.151477351
9694,-0.905094399,-0.957425429,-0.753512383,,,-0.151582016
9695,-0.904291288,-1.248422132,-0.754052639,,,-0.150238649
9696,-0.903484964,-0.433447032,-0.750554204,,,-0.15293076
9697,-0.902675431,-0.156239223,-0.745658755,,,-0.157016676
9698,-0.901862689,-1.012648126,-0.745131671,,,-0.156731018
9699,-0.901046744,-1.529494848,-0.747229457,,,-0.153817287
9700,-0.900227597,-0.347560862,-0.743302524,,,-0.156925073
9701,-0.899405252,-1.274623764,-0.744143367,,,-0.155261885
9702,-0.89857971,-0.034609963,-0.738594234,,,-0.159985476
9703,-0.897750977,-0.804334153,-0.737067938,,,-0.160683039
9704,-0.896919053,-1.992007967,-0.741729856,,,-0.155189197
