Time,Ground Truth,Noised Signal,Model Output
0.039328,0.080568023,0.026274471,0.108561322
0.039329,0.080456224,0.064728174,0.108066969
0.03933,0.08034414,0.15554901,0.107795678
0.039331,0.08023177,0.115281747,0.107989654
0.039332,0.080119115,0.066986997,0.108045958
0.039333,0.080006176,-0.003387071,0.107807428
0.039334,0.079892952,0.021401522,0.107205831
0.039335,0.079779444,0.13766412,0.106715739
0.039336,0.079665653,0.172666895,0.106875472
0.039337,0.079551578,0.05449172,0.107163116
0.039338,0.079437222,0.173729059,0.106902421
0.039339,0.079322582,0.06479046,0.107262731
0.03934,0.079207661,0.083759673,0.107022285
0.039341,0.079092459,0.186795945,0.106863841
0.039342,0.078976976,0.006668975,0.107276507
0.039343,0.078861211,0.014204518,0.106784441
0.039344,0.078745167,0.069919336,0.106281176
0.039345,0.078628843,0.192572249,0.106085211
0.039346,0.07851224,0.046297427,0.10649927
0.039347,0.078395357,-0.066672983,0.10614489
0.039348,0.078278197,0.088584243,0.105266601
0.039349,0.078160757,0.080776307,0.105146229
0.03935,0.078043041,0.161568875,0.10499908
0.039351,0.077925047,0.09642476,0.105256811
0.039352,0.077806776,0.109896804,0.105164953
0.039353,0.077688228,0.085302572,0.105123535
0.039354,0.077569405,0.064997127,0.105003543
0.039355,0.077450306,0.047174403,0.104799151
0.039356,0.077330932,0.015448599,0.104491778
0.039357,0.077211283,-0.0036005,0.104007058
0.039358,0.07709136,0.058738122,0.103451684
0.039359,0.076971162,0.137766583,0.103181712
0.03936,0.076850692,0.001927475,0.103316501
0.039361,0.076729948,0.114321186,0.102774233
0.039362,0.076608932,0.013943855,0.102779672
0.039363,0.076487643,0.103046339,0.102286637
0.039364,0.076366083,0.121359823,0.102273256
0.039365,0.076244251,0.081309993,0.102337688
0.039366,0.076122149,0.0675243,0.102196753
0.039367,0.075999776,0.114408282,0.102043927
0.039368,0.075877132,-0.010792872,0.102089003
0.039369,0.07575422,0.076185054,0.101502411
0.03937,0.075631038,0.085183667,0.101374775
0.039371,0.075507587,0.031822699,0.101304278
0.039372,0.075383869,0.045929675,0.100894064
0.039373,0.075259882,0.07492509,0.100577354
0.039374,0.075135628,0.038768607,0.100413367
0.039375,0.075011107,-0.130966943,0.100079574
0.039376,0.074886319,0.054778775,0.098870635
0.039377,0.074761266,0.031593256,0.098639727
0.039378,0.074635947,0.05684779,0.098301068
0.039379,0.074510362,0.012374901,0.098107003
0.03938,0.074384513,0.05875357,0.097661175
0.039381,0.0742584,0.118072859,0.097442411
0.039382,0.074132022,0.099883869,0.097532034
0.039383,0.074005382,0.033969161,0.097541958
0.039384,0.073878478,0.097081279,0.097201124
0.039385,0.073751312,-0.012164559,0.097183548
0.039386,0.073623884,0.139001786,0.096623957
0.039387,0.073496194,0.087949459,0.096835189
0.039388,0.073368243,-0.043722967,0.096783444
0.039389,0.073240031,-0.059706457,0.096059442
0.03939,0.073111559,0.031796755,0.095300034
0.039391,0.072982828,0.050928708,0.094924167
0.039392,0.072853837,-0.002276719,0.094676696
0.039393,0.072724587,0.016670186,0.094180807
0.039394,0.072595079,0.067089678,0.093747996
0.039395,0.072465313,0.044263846,0.093582422
0.039396,0.072335289,0.036593283,0.093279004
0.039397,0.072205009,-0.036458601,0.092963547
0.039398,0.072074472,-0.004601235,0.092281021
0.039399,0.071943679,-0.07856157,0.091787279
0.0394,0.07181263,0.020713177,0.090920582
0.039401,0.071681326,0.067859802,0.090553701
0.039402,0.071549767,-0.027071917,0.090394154
0.039403,0.071417954,-0.106555354,0.089767009
0.039404,0.071285888,-0.030271022,0.088776201
0.039405,0.071153568,-0.024036565,0.088154554
0.039406,0.071020995,-0.041250409,0.0875412
0.039407,0.07088817,0.022808759,0.086866647
0.039408,0.070755093,0.040167942,0.086536206
0.039409,0.070621765,-0.051588869,0.086296782
0.03941,0.070488185,-0.00932768,0.085580774
0.039411,0.070354356,-0.001850533,0.085109562
0.039412,0.070220276,-0.073184236,0.084651068
0.039413,0.070085947,0.010684035,0.083827808
0.039414,0.069951369,0.020201311,0.083482057
0.039415,0.069816542,0.116023767,0.083161294
0.039416,0.069681467,0.016784297,0.083309829
0.039417,0.069546145,0.038820111,0.082970887
0.039418,0.069410575,0.100476427,0.082759567
0.039419,0.069274759,-0.085400257,0.082811475
0.03942,0.069138697,0.046524008,0.081915304
0.039421,0.069002389,0.124179483,0.081720278
0.039422,0.068865836,-0.056170652,0.081927225
0.039423,0.068729038,0.089598005,0.081213705
0.039424,0.068591996,0.062658646,0.081223004
0.039425,0.068454711,0.048454152,0.08110331
0.039426,0.068317182,-0.036541994,0.080923006
0.039427,0.06817941,-0.028326205,0.080288425
0.039428,0.068041396,-0.111117148,0.079700701
0.039429,0.067903141,0.003897753,0.078700617
0.03943,0.067764644,-0.075609478,0.078335777
0.039431,0.067625906,0.053716543,0.077501029
0.039432,0.067486928,0.01091497,0.077338815
0.039433,0.06734771,0.028815966,0.076999791
0.039434,0.067208253,0.118673114,0.076740913
0.039435,0.067068558,0.028158606,0.076947659
0.039436,0.066928624,-0.036671882,0.076681286
0.039437,0.066788452,-0.143871695,0.07608147
0.039438,0.066648042,-0.00324528,0.074936107
0.039439,0.066507396,0.045839895,0.074516401
0.03944,0.066366514,0.060861959,0.074335352
0.039441,0.066225396,-0.04335997,0.074220628
0.039442,0.066084043,-0.07390764,0.073593892
0.039443,0.065942454,0.002710893,0.072850913
0.039444,0.065800632,0.056419882,0.072475709
0.039445,0.065658576,0.024014094,0.072356738
0.039446,0.065516286,0.081688177,0.072107002
0.039447,0.065373764,-0.045594398,0.072140165
0.039448,0.065231009,-0.038965539,0.071500622
0.039449,0.065088023,-0.034149625,0.070940197
0.03945,0.064944805,-0.037425689,0.070397332
0.039451,0.064801356,0.004931481,0.069823414
0.039452,0.064657678,-0.087214213,0.06950184
0.039453,0.064513769,0.005210203,0.068695188
0.039454,0.064369632,-0.079299977,0.068333708
0.039455,0.064225265,-0.008056287,0.067557335
0.039456,0.064080671,-0.140687379,0.067159966
0.039457,0.063935849,-0.00899889,0.06608735
0.039458,0.063790799,0.035579797,0.065695226
0.039459,0.063645523,-0.099536801,0.065514177
0.03946,0.063500021,-0.018207233,0.064673841
0.039461,0.063354293,-0.033394521,0.064205259
0.039462,0.06320834,-0.051059779,0.063687533
0.039463,0.063062163,-0.041687848,0.063110664
0.039464,0.062915761,-0.024622165,0.062570304
0.039465,0.062769136,0.124451086,0.062108479
0.039466,0.062622288,-0.038726399,0.06242536
0.039467,0.062475217,0.050811559,0.061912268
0.039468,0.062327925,0.024699514,0.061842002
0.039469,0.062180411,-0.037232439,0.061604455
0.03947,0.062032676,0.088850296,0.061093666
0.039471,0.06188472,0.136824422,0.061240662
0.039472,0.061736545,-0.163656057,0.06161334
0.039473,0.061588151,-0.071391096,0.060435805
0.039474,0.061439537,0.049598385,0.059746731
0.039475,0.061290705,-0.026717218,0.059731714
0.039476,0.061141656,-0.124496223,0.059264205
0.039477,0.060992389,0.087544955,0.058325883
0.039478,0.060842906,0.062708909,0.058424309
0.039479,0.060693206,-0.027298688,0.058419328
0.03948,0.060543291,0.083130454,0.057987504
0.039481,0.06039316,-0.093584088,0.058094762
0.039482,0.060242815,-0.021863152,0.057299264
0.039483,0.060092256,0.037449337,0.05689108
0.039484,0.059941484,-0.017277066,0.056782804
0.039485,0.059790498,0.047862632,0.056393661
0.039486,0.0596393,-0.019588702,0.056332521
0.039487,0.059487891,-0.047061131,0.055973865
0.039488,0.059336269,0.111660359,0.055447347
0.039489,0.059184437,0.001854137,0.055707991
0.03949,0.059032395,0.037546872,0.055442818
0.039491,0.058880143,0.060108476,0.055338282
0.039492,0.058727682,0.013235148,0.055307083
0.039493,0.058575012,0.021460506,0.05507873
0.039494,0.058422134,-0.048102387,0.054885153
0.039495,0.058269048,-0.035243054,0.054332487
0.039496,0.058115755,-0.005129333,0.053854711
0.039497,0.057962256,0.053248932,0.053492948
0.039498,0.057808551,0.035405957,0.053500913
0.039499,0.057654641,0.074970702,0.053360946
0.0395,0.057500525,0.024281806,0.053414203
0.039501,0.057346206,0.03653601,0.053275228
0.039502,0.057191682,0.0695653,0.053192768
0.039503,0.057036956,-0.089841345,0.053243086
0.039504,0.056882026,-0.035448703,0.052515887
0.039505,0.056726895,0.084270246,0.052042611
0.039506,0.056571562,0.111770324,0.05217988
0.039507,0.056416028,0.014954045,0.052493528
0.039508,0.056260294,0.01552312,0.052306384
0.039509,0.056104359,0.165731624,0.052124545
0.03951,0.055948226,-0.003371121,0.052724294
0.039511,0.055791893,0.074297463,0.052432828
0.039512,0.055635363,-0.008859357,0.052507062
0.039513,0.055478634,-0.028799069,0.05218083
0.039514,0.055321709,0.114172126,0.051790148
0.039515,0.055164587,0.120869592,0.052110389
0.039516,0.055007269,0.026983635,0.052442376
0.039517,0.054849756,0.087986933,0.052316803
0.039518,0.054692047,0.061844681,0.052512646
0.039519,0.054534145,0.017412881,0.052569948
0.03952,0.054376048,0.088136296,0.052404299
0.039521,0.054217759,0.009637732,0.05254966
0.039522,0.054059276,-0.006909326,0.052317001
0.039523,0.053900602,-0.057447659,0.051992815
0.039524,0.053741736,0.019950495,0.051397372
0.039525,0.053582679,-0.001051641,0.05118794
0.039526,0.053423432,0.007377646,0.050917033
0.039527,0.053263995,-0.002780277,0.050704949
0.039528,0.053104369,0.14534186,0.050455816
0.039529,0.052944554,-0.044752007,0.050926674
0.03953,0.052784551,0.070012576,0.050422244
0.039531,0.052624361,0.141797519,0.050520454
0.039532,0.052463983,-0.007417748,0.050955288
0.039533,0.052303419,0.076719947,0.050666019
0.039534,0.052142669,0.062897623,0.050810754
0.039535,0.051981734,0.066686148,0.050860912
0.039536,0.051820615,0.028337681,0.050922815
0.039537,0.051659311,-0.006305843,0.050762422
0.039538,0.051497823,0.105106997,0.050482783
0.039539,0.051336153,0.109379332,0.050791204
0.03954,0.0511743,-0.035768515,0.051084738
0.039541,0.051012265,0.089281455,0.050644666
0.039542,0.05085005,0.057934566,0.050853208
0.039543,0.050687653,0.03400869,0.050882109
0.039544,0.050525076,0.184694686,0.050788619
0.039545,0.05036232,0.131175699,0.051436029
0.039546,0.050199385,0.055032489,0.051796366
0.039547,0.050036272,0.044254694,0.051833645
0.039548,0.04987298,0.141911502,0.05177924
0.039549,0.049709512,0.044369646,0.052247524
0.03955,0.049545867,0.021392533,0.05220253
0.039551,0.049382046,0.045245916,0.052077562
0.039552,0.049218049,0.04597456,0.052039571
0.039553,0.049053878,0.136026427,0.051988617
0.039554,0.048889532,0.049138692,0.052377388
0.039555,0.048725013,0.069333981,0.052365743
0.039556,0.04856032,0.003740432,0.052456394
0.039557,0.048395455,0.049908562,0.052200597
0.039558,0.048230418,0.048208892,0.052178927
0.039559,0.048065209,0.127547891,0.052134883
0.03956,0.04789983,0.144426823,0.052521516
0.039561,0.047734281,0.07743658,0.053000946
0.039562,0.047568562,0.086746068,0.053083599
0.039563,0.047402674,0.055400755,0.053247161
0.039564,0.047236617,0.077538337,0.053237043
0.039565,0.047070393,0.148547463,0.053390086
0.039566,0.046904002,0.120461048,0.053882144
0.039567,0.046737444,0.129003264,0.054194346
0.039568,0.046570719,0.177942637,0.054604754
0.039569,0.04640383,0.063589824,0.055235937
0.03957,0.046236775,0.150030427,0.055261422
0.039571,0.046069556,0.103202895,0.055729605
0.039572,0.045902174,0.179935862,0.055947788
0.039573,0.045734628,0.025421587,0.056613747
0.039574,0.04556692,0.076589448,0.056430537
0.039575,0.04539905,-0.010507095,0.05652599
0.039576,0.045231019,0.00150705,0.056154415
0.039577,0.045062827,0.160889162,0.055868551
0.039578,0.044894474,0.05744243,0.056374609
0.039579,0.044725963,0.081234582,0.056378558
0.03958,0.044557292,0.042002441,0.056430884
0.039581,0.044388463,0.182584895,0.056374814
0.039582,0.044219477,0.063654721,0.056995474
0.039583,0.044050333,0.119135561,0.057034791
0.039584,0.043881033,0.102836766,0.057313915
0.039585,0.043711577,0.023546882,0.057548374
0.039586,0.043541965,0.031259736,0.057359379
0.039587,0.043372199,0.004050816,0.057193182
0.039588,0.043202279,0.160809196,0.056897983
0.039589,0.043032205,0.098732786,0.057421632
0.03959,0.042861978,0.125451874,0.05763277
0.039591,0.042691599,0.164767177,0.057971694
0.039592,0.042521069,0.071066541,0.058466002
0.039593,0.042350387,0.156092937,0.058527127
0.039594,0.042179555,0.01167773,0.05897389
0.039595,0.042008573,0.059351518,0.058726281
0.039596,0.041837442,0.079477528,0.05871065
0.039597,0.041666162,0.192587111,0.058815178
0.039598,0.041494734,0.065751485,0.059471436
0.039599,0.041323158,0.105352526,0.059476011
0.0396,0.041151436,0.119035671,0.059727285
0.039601,0.040979567,-0.047251041,0.060059451
0.039602,0.040807553,0.120413178,0.059486635
0.039603,0.040635394,0.039280278,0.059787579
0.039604,0.040463091,0.164284765,0.059699927
0.039605,0.040290644,0.158228855,0.060221024
0.039606,0.040118053,0.040080844,0.060722686
0.039607,0.03994532,0.141817529,0.060612671
0.039608,0.039772445,0.086880492,0.060977247
0.039609,0.039599429,0.138796112,0.061085481
0.03961,0.039426272,0.066681222,0.061462492
0.039611,0.039252975,0.022534863,0.06149555
0.039612,0.039079539,0.10942256,0.061311048
0.039613,0.038905964,0.101282892,0.061545826
0.039614,0.03873225,0.012326912,0.061728515
0.039615,0.038558399,0.130195989,0.061476521
0.039616,0.038384411,0.18397176,0.061796054
0.039617,0.038210287,0.13825781,0.062390722
0.039618,0.038036026,-0.025208256,0.062755987
0.039619,0.037861631,0.137868517,0.062289551
0.03962,0.037687101,0.032192402,0.062653989
0.039621,0.037512437,0.130663572,0.062459745
0.039622,0.03733764,0.105015483,0.062766694
0.039623,0.03716271,0.167081847,0.06298051
0.039624,0.036987648,0.056560462,0.063536897
0.039625,0.036812455,0.178790474,0.063472435
0.039626,0.036637131,0.032724749,0.064043775
0.039627,0.036461677,0.099456259,0.06384787
0.039628,0.036286093,0.197057279,0.064028785
0.039629,0.036110381,0.040395884,0.064714789
0.03963,0.03593454,-0.002335306,0.064575255
0.039631,0.035758571,0.00369907,0.064211532
0.039632,0.035582475,0.06947639,0.063890584
0.039633,0.035406253,0.01549535,0.063909948
0.039634,0.035229905,0.118077701,0.063661367
0.039635,0.035053432,0.081306072,0.063920364
0.039636,0.034876834,0.109186171,0.064028449
0.039637,0.034700113,0.107742265,0.064270124
0.039638,0.034523268,0.010313129,0.06448257
0.039639,0.0343463,-0.046638073,0.06421569
0.03964,0.034169211,0.097510689,0.063654602
0.039641,0.033992,0.114990978,0.063824013
0.039642,0.033814668,0.030703409,0.064075999
0.039643,0.033637216,-0.01709593,0.063870862
0.039644,0.033459645,0.057023125,0.063476369
0.039645,0.033281954,0.076865925,0.063440442
0.039646,0.033104146,0.101326738,0.063518919
0.039647,0.03292622,0.182098553,0.06365864
0.039648,0.032748177,0.074357093,0.064274728
0.039649,0.032570017,0.07278658,0.064293273
0.03965,0.032391742,-0.060992904,0.064328343
0.039651,0.032213351,0.01689632,0.063683137
0.039652,0.032034847,0.077309026,0.063432008
0.039653,0.031856228,0.114763577,0.063473299
0.039654,0.031677496,0.010484772,0.063727811
0.039655,0.031498652,0.031115463,0.063430734
0.039656,0.031319696,0.018926143,0.063249119
0.039657,0.031140628,0.012049658,0.063030444
0.039658,0.03096145,0.02543651,0.062730648
0.039659,0.030782162,0.067843946,0.062547371
0.03966,0.030602764,0.043824231,0.062559046
0.039661,0.030423258,0.095632985,0.062455729
0.039662,0.030243644,0.055796104,0.06259802
0.039663,0.030063922,0.149644609,0.062549025
0.039664,0.029884093,0.104876747,0.062990665
0.039665,0.029704158,0.154076973,0.06321238
0.039666,0.029524118,0.140940411,0.063682288
0.039667,0.029343972,0.096348823,0.064067498
0.039668,0.029163723,-0.041640971,0.064223938
0.039669,0.02898337,0.069123391,0.063683324
0.03967,0.028802914,0.122374204,0.063700587
0.039671,0.028622355,0.099823993,0.063989773
0.039672,0.028441695,0.029017304,0.064155042
0.039673,0.028260934,-0.033564893,0.063965276
0.039674,0.028080072,-0.038519574,0.063439243
0.039675,0.027899111,0.143906874,0.062925883
0.039676,0.02771805,0.119770048,0.063313618
0.039677,0.027536891,0.078927842,0.063564375
0.039678,0.027355634,0.083130963,0.063640386
0.039679,0.02717428,0.119360892,0.063708425
0.03968,0.026992829,0.185725467,0.063961342
0.039681,0.026811283,0.031387449,0.064575568
0.039682,0.026629641,0.064802762,0.064385258
0.039683,0.026447905,-0.010304882,0.064393863
0.039684,0.026266074,0.009867511,0.063998841
0.039685,0.026084151,0.012494707,0.063691333
0.039686,0.025902134,0.04655875,0.063385323
0.039687,0.025720026,0.138993712,0.063310236
0.039688,0.025537826,0.027122676,0.063705981
0.039689,0.025355535,0.04257857,0.063482568
0.03969,0.025173155,0.052673365,0.063351542
0.039691,0.024990685,0.043391024,0.063276872
0.039692,0.024808126,0.051552962,0.063150965
0.039693,0.024625479,-0.047075141,0.063079722
0.039694,0.024442744,0.013579335,0.062483191
0.039695,0.024259923,0.045668612,0.062236376
0.039696,0.024077016,-0.0020571,0.062150288
0.039697,0.023894022,0.054757122,0.061799288
0.039698,0.023710944,0.026603955,0.061788555
0.039699,0.023527782,0.008026822,0.061609857
0.0397,0.023344536,0.049171439,0.061332438
0.039701,0.023161208,0.085268198,0.06125173
0.039702,0.022977797,0.125184081,0.061372265
0.039703,0.022794304,-0.074328692,0.061714079
0.039704,0.02261073,0.081661036,0.061023876
0.039705,0.022427076,-0.068100424,0.061130196
0.039706,0.022243342,0.00793287,0.060438767
0.039707,0.02205953,0.081507896,0.060143024
0.039708,0.021875638,0.083271668,0.060272843
0.039709,0.02169167,0.067679077,0.060373068
0.03971,0.021507624,6.07E-05,0.060401313
0.039711,0.021323501,0.008613256,0.060100913
0.039712,0.021139303,-0.02892009,0.059825908
0.039713,0.02095503,0.015195798,0.059367754
0.039714,0.020770682,-0.004530111,0.059145074
0.039715,0.020586261,-0.071708671,0.058802836
0.039716,0.020401766,-0.02474327,0.058130622
0.039717,0.020217199,0.004011762,0.05768092
0.039718,0.02003256,0.105619355,0.057423584
0.039719,0.01984785,-0.018568855,0.057670224
0.03972,0.019663069,-0.015883628,0.057242028
0.039721,0.019478219,0.014402833,0.056819767
0.039722,0.019293299,0.134748013,0.05660338
0.039723,0.019108311,0.021764297,0.056988526
0.039724,0.018923255,-0.063845008,0.056840569
0.039725,0.018738131,-0.043314533,0.056176908
0.039726,0.018552941,0.004955052,0.055667974
0.039727,0.018367686,-0.012923544,0.055378806
0.039728,0.018182364,0.008940737,0.055005021
0.039729,0.017996979,0.004237277,0.054776803
0.03973,0.017811529,0.021616265,0.054479927
